Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30
32;Hauts-de-France;Données consolidées;2024-05-21;00:00;2024-05-21T00:00:00+02:00;4565;185;4552;1062;0;2;0;103;-1341;0;0;0;0;4.05;7.69;99.72;83.37;23.26;17.46;0.0;0.0;0.04;50.0;2.26;50.74;
32;Hauts-de-France;Données consolidées;2024-05-21;00:30;2024-05-21T00:30:00+02:00;4590;185;4553;997;0;2;0;102;-1256;0;0;0;0;4.03;7.69;99.19;83.39;21.72;16.39;0.0;0.0;0.04;50.0;2.22;50.25;
32;Hauts-de-France;Données consolidées;2024-05-21;01:00;2024-05-21T01:00:00+02:00;4325;184;4552;844;0;2;0;103;-1361;0;0;0;0;4.25;7.64;105.25;83.37;19.51;13.88;0.0;0.0;0.05;50.0;2.38;50.74;
32;Hauts-de-France;Données consolidées;2024-05-21;01:30;2024-05-21T01:30:00+02:00;4431;186;4486;761;0;2;0;101;-1102;0;0;0;0;4.2;7.73;101.24;82.16;17.17;12.51;0.0;0.0;0.05;50.0;2.28;49.75;
32;Hauts-de-France;Données consolidées;2024-05-21;02:00;2024-05-21T02:00:00+02:00;4283;185;4484;667;0;2;0;104;-1156;0;0;0;0;4.32;7.69;104.69;82.12;15.57;10.97;0.0;0.0;0.05;50.0;2.43;51.23;
32;Hauts-de-France;Données consolidées;2024-05-21;02:30;2024-05-21T02:30:00+02:00;4154;184;4490;575;0;2;0;103;-1201;0;0;0;0;4.43;7.64;108.09;82.23;13.84;9.45;0.0;0.0;0.05;50.0;2.48;50.74;
32;Hauts-de-France;Données consolidées;2024-05-21;03:00;2024-05-21T03:00:00+02:00;4044;188;4471;536;0;2;0;104;-1258;0;0;0;0;4.65;7.81;110.56;81.89;13.25;8.81;0.0;0.0;0.05;50.0;2.57;51.23;
32;Hauts-de-France;Données consolidées;2024-05-21;03:30;2024-05-21T03:30:00+02:00;3947;187;4475;479;0;2;0;104;-1298;0;0;0;0;4.74;7.77;113.38;81.96;12.14;7.88;0.0;0.0;0.05;50.0;2.63;51.23;
32;Hauts-de-France;Données consolidées;2024-05-21;04:00;2024-05-21T04:00:00+02:00;3936;185;4446;432;0;2;0;106;-1234;0;0;0;0;4.7;7.69;112.96;81.43;10.98;7.1;0.0;0.0;0.05;50.0;2.69;52.22;
32;Hauts-de-France;Données consolidées;2024-05-21;04:30;2024-05-21T04:30:00+02:00;3950;186;4468;379;0;2;0;105;-1188;0;0;0;0;4.71;7.73;113.11;81.83;9.59;6.23;0.0;0.0;0.05;50.0;2.66;51.72;
32;Hauts-de-France;Données consolidées;2024-05-21;05:00;2024-05-21T05:00:00+02:00;3883;186;4475;307;0;2;0;108;-1192;0;0;0;0;4.79;7.73;115.25;81.96;7.91;5.05;0.0;0.0;0.05;50.0;2.78;53.2;
32;Hauts-de-France;Données consolidées;2024-05-21;05:30;2024-05-21T05:30:00+02:00;4120;186;4468;259;0;2;0;106;-901;0;0;0;0;4.51;7.73;108.45;81.83;6.29;4.26;0.0;0.0;0.05;50.0;2.57;52.22;
32;Hauts-de-France;Données consolidées;2024-05-21;06:00;2024-05-21T06:00:00+02:00;4121;187;4477;171;0;2;0;106;-823;0;0;0;0;4.54;7.77;108.64;82.0;4.15;2.81;0.0;0.0;0.05;50.0;2.57;52.22;
32;Hauts-de-France;Données consolidées;2024-05-21;06:30;2024-05-21T06:30:00+02:00;4364;186;4476;147;0;2;0;95;-543;0;0;0;0;4.26;7.73;102.57;81.98;3.37;2.42;0.0;0.0;0.05;50.0;2.18;46.8;
32;Hauts-de-France;Données consolidées;2024-05-21;07:00;2024-05-21T07:00:00+02:00;4793;186;4498;150;2;2;0;102;-148;0;0;0;0;3.88;7.73;93.85;82.38;3.13;2.47;0.04;0.36;0.04;50.0;2.13;50.25;
32;Hauts-de-France;Données consolidées;2024-05-21;07:30;2024-05-21T07:30:00+02:00;4766;185;4499;129;8;2;0;103;-169;0;0;0;0;3.88;7.69;94.4;82.4;2.71;2.12;0.17;1.44;0.04;50.0;2.16;50.74;
32;Hauts-de-France;Données consolidées;2024-05-21;08:00;2024-05-21T08:00:00+02:00;5004;184;4512;94;15;2;0;105;90;0;0;0;0;3.68;7.64;90.17;82.64;1.88;1.55;0.3;2.71;0.04;50.0;2.1;51.72;
32;Hauts-de-France;Données consolidées;2024-05-21;08:30;2024-05-21T08:30:00+02:00;5086;186;4513;84;21;2;0;107;172;0;0;0;0;3.66;7.73;88.73;82.66;1.65;1.38;0.41;3.79;0.04;50.0;2.1;52.71;
32;Hauts-de-France;Données consolidées;2024-05-21;09:00;2024-05-21T09:00:00+02:00;5097;185;4516;84;24;2;0;108;178;0;0;0;0;3.63;7.69;88.6;82.71;1.65;1.38;0.47;4.33;0.04;50.0;2.12;53.2;
32;Hauts-de-France;Données consolidées;2024-05-21;09:30;2024-05-21T09:30:00+02:00;5124;186;4519;81;34;2;0;104;201;0;0;0;0;3.63;7.73;88.19;82.77;1.58;1.33;0.66;6.14;0.04;50.0;2.03;51.23;
32;Hauts-de-France;Données consolidées;2024-05-21;10:00;2024-05-21T10:00:00+02:00;5136;186;4524;81;45;2;0;104;204;0;0;0;0;3.62;7.73;88.08;82.86;1.58;1.33;0.88;8.12;0.04;50.0;2.02;51.23;
32;Hauts-de-France;Données consolidées;2024-05-21;10:30;2024-05-21T10:30:00+02:00;5295;184;4527;78;60;2;0;103;355;0;0;0;0;3.47;7.64;85.5;82.91;1.47;1.28;1.13;10.83;0.04;50.0;1.95;50.74;
32;Hauts-de-France;Données consolidées;2024-05-21;11:00;2024-05-21T11:00:00+02:00;5330;186;4530;68;79;2;0;103;364;0;0;0;0;3.49;7.73;84.99;82.97;1.28;1.12;1.48;14.26;0.04;50.0;1.93;50.74;
32;Hauts-de-France;Données consolidées;2024-05-21;11:30;2024-05-21T11:30:00+02:00;5294;183;4532;59;100;2;0;99;316;0;0;0;0;3.46;7.6;85.61;83.0;1.11;0.97;1.89;18.05;0.04;50.0;1.87;48.77;
32;Hauts-de-France;Données consolidées;2024-05-21;12:00;2024-05-21T12:00:00+02:00;5496;178;4533;36;113;1;0;99;532;0;0;0;0;3.24;7.4;82.48;83.02;0.66;0.59;2.06;20.4;0.02;25.0;1.8;48.77;
32;Hauts-de-France;Données consolidées;2024-05-21;12:30;2024-05-21T12:30:00+02:00;5387;185;4532;37;136;1;0;90;397;0;0;0;0;3.43;7.69;84.13;83.0;0.69;0.61;2.52;24.55;0.02;25.0;1.67;44.33;
32;Hauts-de-France;Données consolidées;2024-05-21;13:00;2024-05-21T13:00:00+02:00;5443;180;4533;27;137;1;0;88;468;0;0;0;0;3.31;7.48;83.28;83.02;0.5;0.44;2.52;24.73;0.02;25.0;1.62;43.35;
32;Hauts-de-France;Données consolidées;2024-05-21;13:30;2024-05-21T13:30:00+02:00;5344;180;4556;22;160;1;0;89;338;0;0;0;0;3.37;7.48;85.25;83.44;0.41;0.36;2.99;28.88;0.02;25.0;1.67;43.84;
32;Hauts-de-France;Données consolidées;2024-05-21;14:00;2024-05-21T14:00:00+02:00;5210;184;4555;16;190;1;0;90;177;0;0;0;0;3.53;7.64;87.43;83.42;0.31;0.26;3.65;34.3;0.02;25.0;1.73;44.33;
32;Hauts-de-France;Données consolidées;2024-05-21;14:30;2024-05-21T14:30:00+02:00;5201;182;4555;19;201;1;0;98;146;0;0;0;0;3.5;7.56;87.58;83.42;0.37;0.31;3.86;36.28;0.02;25.0;1.88;48.28;
32;Hauts-de-France;Données consolidées;2024-05-21;15:00;2024-05-21T15:00:00+02:00;5032;181;4553;16;220;1;0;98;-22;0;0;0;0;3.6;7.52;90.48;83.39;0.32;0.26;4.37;39.71;0.02;25.0;1.95;48.28;
32;Hauts-de-France;Données consolidées;2024-05-21;15:30;2024-05-21T15:30:00+02:00;5061;181;4555;12;231;1;0;91;-3;0;0;0;0;3.58;7.52;90.0;83.42;0.24;0.2;4.56;41.7;0.02;25.0;1.8;44.83;
32;Hauts-de-France;Données consolidées;2024-05-21;16:00;2024-05-21T16:00:00+02:00;5057;180;4479;28;206;1;0;87;80;0;0;0;0;3.56;7.48;88.57;82.03;0.55;0.46;4.07;37.18;0.02;25.0;1.72;42.86;
32;Hauts-de-France;Données consolidées;2024-05-21;16:30;2024-05-21T16:30:00+02:00;4826;181;4469;55;183;1;0;91;-157;0;0;0;0;3.75;7.52;92.6;81.85;1.14;0.9;3.79;33.03;0.02;25.0;1.89;44.83;
32;Hauts-de-France;Données consolidées;2024-05-21;17:00;2024-05-21T17:00:00+02:00;4778;181;4494;114;185;1;0;90;-291;0;0;0;0;3.79;7.52;94.06;82.31;2.39;1.87;3.87;33.39;0.02;25.0;1.88;44.33;
32;Hauts-de-France;Données consolidées;2024-05-21;17:30;2024-05-21T17:30:00+02:00;4849;181;4522;179;165;1;0;97;-315;0;0;0;0;3.73;7.52;93.26;82.82;3.69;2.94;3.4;29.78;0.02;25.0;2.0;47.78;
32;Hauts-de-France;Données consolidées;2024-05-21;18:00;2024-05-21T18:00:00+02:00;4796;182;4519;249;151;1;0;95;-417;0;0;0;0;3.79;7.56;94.22;82.77;5.19;4.09;3.15;27.26;0.02;25.0;1.98;46.8;
32;Hauts-de-France;Données consolidées;2024-05-21;18:30;2024-05-21T18:30:00+02:00;5052;180;4493;337;128;1;0;97;-182;0;0;0;0;3.56;7.48;88.94;82.29;6.67;5.54;2.53;23.1;0.02;25.0;1.92;47.78;
32;Hauts-de-France;Données consolidées;2024-05-21;19:00;2024-05-21T19:00:00+02:00;5086;184;4482;503;98;1;0;98;-278;0;0;0;0;3.62;7.64;88.12;82.09;9.89;8.27;1.93;17.69;0.02;25.0;1.93;48.28;
32;Hauts-de-France;Données consolidées;2024-05-21;19:30;2024-05-21T19:30:00+02:00;5285;186;4502;580;68;1;0;99;-147;0;0;0;0;3.52;7.73;85.18;82.45;10.97;9.54;1.29;12.27;0.02;25.0;1.87;48.77;
32;Hauts-de-France;Données consolidées;2024-05-21;20:00;2024-05-21T20:00:00+02:00;5297;186;4478;696;42;1;0;97;-199;0;0;0;0;3.51;7.73;84.54;82.01;13.14;11.44;0.79;7.58;0.02;25.0;1.83;47.78;
32;Hauts-de-France;Données consolidées;2024-05-21;20:30;2024-05-21T20:30:00+02:00;4774;186;4536;645;20;1;0;98;-710;0;0;0;0;3.9;7.73;95.01;83.08;13.51;10.61;0.42;3.61;0.02;25.0;2.05;48.28;
32;Hauts-de-France;Données consolidées;2024-05-21;21:00;2024-05-21T21:00:00+02:00;4847;187;4538;798;5;1;0;95;-763;0;0;0;0;3.86;7.77;93.62;83.11;16.46;13.12;0.1;0.9;0.02;25.0;1.96;46.8;
32;Hauts-de-France;Données consolidées;2024-05-21;21:30;2024-05-21T21:30:00+02:00;4770;188;4543;813;0;1;0;99;-876;0;0;0;0;3.94;7.81;95.24;83.21;17.04;13.37;0.0;0.0;0.02;25.0;2.08;48.77;
32;Hauts-de-France;Données consolidées;2024-05-21;22:00;2024-05-21T22:00:00+02:00;4764;187;4557;751;0;1;0;98;-830;0;0;0;0;3.93;7.77;95.65;83.46;15.76;12.35;0.0;0.0;0.02;25.0;2.06;48.28;
32;Hauts-de-France;Données consolidées;2024-05-21;22:30;2024-05-21T22:30:00+02:00;4884;187;4562;618;0;1;0;100;-575;0;0;0;0;3.83;7.77;93.41;83.55;12.65;10.16;0.0;0.0;0.02;25.0;2.05;49.26;
32;Hauts-de-France;Données consolidées;2024-05-21;23:00;2024-05-21T23:00:00+02:00;4653;187;4566;656;0;1;0;100;-857;0;0;0;0;4.02;7.77;98.13;83.63;14.1;10.79;0.0;0.0;0.02;25.0;2.15;49.26;
32;Hauts-de-France;Données consolidées;2024-05-21;23:30;2024-05-21T23:30:00+02:00;4819;187;4566;687;0;1;0;99;-720;0;0;0;0;3.88;7.77;94.75;83.63;14.26;11.3;0.0;0.0;0.02;25.0;2.05;48.77;
32;Hauts-de-France;Données consolidées;2024-05-22;00:00;2024-05-22T00:00:00+02:00;4876;186;4567;684;0;1;0;98;-659;0;0;0;0;3.81;7.73;93.66;83.64;14.03;11.25;0.0;0.0;0.02;25.0;2.01;48.28;
32;Hauts-de-France;Données consolidées;2024-05-22;00:30;2024-05-22T00:30:00+02:00;4768;185;4566;755;0;1;0;99;-841;0;0;0;0;3.88;7.69;95.76;83.63;15.83;12.41;0.0;0.0;0.02;25.0;2.08;48.77;
32;Hauts-de-France;Données consolidées;2024-05-22;01:00;2024-05-22T01:00:00+02:00;4551;186;4481;815;0;1;0;99;-1034;0;0;0;0;4.09;7.73;98.46;82.07;17.91;13.4;0.0;0.0;0.02;25.0;2.18;48.77;
32;Hauts-de-France;Données consolidées;2024-05-22;01:30;2024-05-22T01:30:00+02:00;4505;186;4502;944;0;1;0;100;-1227;0;0;0;0;4.13;7.73;99.93;82.45;20.95;15.52;0.0;0.0;0.02;25.0;2.22;49.26;
32;Hauts-de-France;Données consolidées;2024-05-22;02:00;2024-05-22T02:00:00+02:00;4371;185;4500;1146;0;1;0;100;-1560;0;0;0;0;4.23;7.69;102.95;82.42;26.22;18.84;0.0;0.0;0.02;25.0;2.29;49.26;
32;Hauts-de-France;Données consolidées;2024-05-22;02:30;2024-05-22T02:30:00+02:00;4301;185;4563;1208;0;1;0;102;-1756;0;0;0;0;4.3;7.69;106.09;83.57;28.09;19.86;0.0;0.0;0.02;25.0;2.37;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;03:00;2024-05-22T03:00:00+02:00;4227;184;4563;1303;0;1;0;102;-1924;0;0;0;0;4.35;7.64;107.95;83.57;30.83;21.42;0.0;0.0;0.02;25.0;2.41;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;03:30;2024-05-22T03:30:00+02:00;4068;183;4561;1350;0;1;0;105;-2131;0;0;0;0;4.5;7.6;112.12;83.53;33.19;22.2;0.0;0.0;0.02;25.0;2.58;51.72;
32;Hauts-de-France;Données consolidées;2024-05-22;04:00;2024-05-22T04:00:00+02:00;4147;183;4499;1443;0;1;0;106;-2085;0;0;0;0;4.41;7.6;108.49;82.4;34.8;23.73;0.0;0.0;0.02;25.0;2.56;52.22;
32;Hauts-de-France;Données consolidées;2024-05-22;04:30;2024-05-22T04:30:00+02:00;4159;182;4467;1460;0;1;0;107;-2043;0;0;0;0;4.38;7.56;107.41;81.81;35.1;24.01;0.0;0.0;0.02;25.0;2.57;52.71;
32;Hauts-de-France;Données consolidées;2024-05-22;05:00;2024-05-22T05:00:00+02:00;4090;181;4480;1361;0;1;0;105;-2038;0;0;0;0;4.43;7.52;109.54;82.05;33.28;22.38;0.0;0.0;0.02;25.0;2.57;51.72;
32;Hauts-de-France;Données consolidées;2024-05-22;05:30;2024-05-22T05:30:00+02:00;4245;183;4551;1284;0;1;0;104;-1876;0;0;0;0;4.31;7.6;107.21;83.35;30.25;21.11;0.0;0.0;0.02;25.0;2.45;51.23;
32;Hauts-de-France;Données consolidées;2024-05-22;06:00;2024-05-22T06:00:00+02:00;4405;184;4552;1184;0;1;0;103;-1617;0;0;0;0;4.18;7.64;103.34;83.37;26.88;19.47;0.0;0.0;0.02;25.0;2.34;50.74;
32;Hauts-de-France;Données consolidées;2024-05-22;06:30;2024-05-22T06:30:00+02:00;4512;185;4550;1161;1;1;0;103;-1497;0;0;0;0;4.1;7.69;100.84;83.33;25.73;19.09;0.02;0.18;0.02;25.0;2.28;50.74;
32;Hauts-de-France;Données consolidées;2024-05-22;07:00;2024-05-22T07:00:00+02:00;4591;186;4549;1241;7;1;0;105;-1506;0;0;0;0;4.05;7.73;99.09;83.32;27.03;20.4;0.15;1.26;0.02;25.0;2.29;51.72;
32;Hauts-de-France;Données consolidées;2024-05-22;07:30;2024-05-22T07:30:00+02:00;4837;188;4550;1395;17;1;0;102;-1422;0;0;0;0;3.89;7.81;94.07;83.33;28.84;22.94;0.35;3.07;0.02;25.0;2.11;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;08:00;2024-05-22T08:00:00+02:00;5005;186;4551;1440;32;1;0;103;-1314;0;0;0;0;3.72;7.73;90.93;83.35;28.77;23.68;0.64;5.78;0.02;25.0;2.06;50.74;
32;Hauts-de-France;Données consolidées;2024-05-22;08:30;2024-05-22T08:30:00+02:00;5097;187;4552;1606;43;1;0;103;-1395;0;0;0;0;3.67;7.77;89.31;83.37;31.51;26.41;0.84;7.76;0.02;25.0;2.02;50.74;
32;Hauts-de-France;Données consolidées;2024-05-22;09:00;2024-05-22T09:00:00+02:00;5004;188;4554;1690;59;1;0;104;-1592;0;0;0;0;3.76;7.81;91.01;83.41;33.77;27.79;1.18;10.65;0.02;25.0;2.08;51.23;
32;Hauts-de-France;Données consolidées;2024-05-22;09:30;2024-05-22T09:30:00+02:00;5187;186;4557;1920;98;1;0;100;-1684;0;0;0;0;3.59;7.73;87.85;83.46;37.02;31.57;1.89;17.69;0.02;25.0;1.93;49.26;
32;Hauts-de-France;Données consolidées;2024-05-22;10:00;2024-05-22T10:00:00+02:00;5047;186;4560;2025;134;1;0;105;-1951;0;0;0;0;3.69;7.73;90.35;83.52;40.12;33.29;2.66;24.19;0.02;25.0;2.08;51.72;
32;Hauts-de-France;Données consolidées;2024-05-22;10:30;2024-05-22T10:30:00+02:00;5131;184;4564;2113;173;1;0;99;-1990;0;0;0;0;3.59;7.64;88.95;83.59;41.18;34.74;3.37;31.23;0.02;25.0;1.93;48.77;
32;Hauts-de-France;Données consolidées;2024-05-22;11:00;2024-05-22T11:00:00+02:00;5120;183;4569;2177;248;1;0;102;-2158;0;0;0;0;3.57;7.6;89.24;83.68;42.52;35.79;4.84;44.77;0.02;25.0;1.99;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;11:30;2024-05-22T11:30:00+02:00;5262;183;4570;2363;260;1;0;101;-2228;0;0;0;0;3.48;7.6;86.85;83.7;44.91;38.85;4.94;46.93;0.02;25.0;1.92;49.75;
32;Hauts-de-France;Données consolidées;2024-05-22;12:00;2024-05-22T12:00:00+02:00;5433;184;4571;2601;283;1;0;102;-2319;0;0;0;0;3.39;7.64;84.13;83.72;47.87;42.77;5.21;51.08;0.02;25.0;1.88;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;12:30;2024-05-22T12:30:00+02:00;5458;180;4570;2707;294;1;0;93;-2387;0;0;0;0;3.3;7.48;83.73;83.7;49.6;44.51;5.39;53.07;0.02;25.0;1.7;45.81;
32;Hauts-de-France;Données consolidées;2024-05-22;13:00;2024-05-22T13:00:00+02:00;5501;180;4569;2634;325;1;0;96;-2296;0;0;0;0;3.27;7.48;83.06;83.68;47.88;43.31;5.91;58.66;0.02;25.0;1.75;47.29;
32;Hauts-de-France;Données consolidées;2024-05-22;13:30;2024-05-22T13:30:00+02:00;5479;181;4569;2847;321;1;0;105;-2538;0;0;0;0;3.3;7.52;83.39;83.68;51.96;46.81;5.86;57.94;0.02;25.0;1.92;51.72;
32;Hauts-de-France;Données consolidées;2024-05-22;14:00;2024-05-22T14:00:00+02:00;5167;181;4078;2694;290;1;0;102;-2177;0;0;0;0;3.5;7.52;78.92;74.69;52.14;44.29;5.61;52.35;0.02;25.0;1.97;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;14:30;2024-05-22T14:30:00+02:00;5365;181;3656;2528;280;1;0;100;-1378;0;0;0;0;3.37;7.52;68.15;66.96;47.12;41.57;5.22;50.54;0.02;25.0;1.86;49.26;
32;Hauts-de-France;Données consolidées;2024-05-22;15:00;2024-05-22T15:00:00+02:00;5204;182;3402;2361;240;1;0;104;-1082;0;0;0;0;3.5;7.56;65.37;62.31;45.37;38.82;4.61;43.32;0.02;25.0;2.0;51.23;
32;Hauts-de-France;Données consolidées;2024-05-22;15:30;2024-05-22T15:30:00+02:00;5050;181;3158;2302;235;1;0;102;-928;0;0;0;0;3.58;7.52;62.53;57.84;45.58;37.85;4.65;42.42;0.02;25.0;2.02;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;16:00;2024-05-22T16:00:00+02:00;4843;179;3157;2206;247;1;0;104;-1053;0;0;0;0;3.7;7.44;65.19;57.82;45.55;36.27;5.1;44.58;0.02;25.0;2.15;51.23;
32;Hauts-de-France;Données consolidées;2024-05-22;16:30;2024-05-22T16:30:00+02:00;5041;182;3153;1948;313;1;0;102;-655;0;0;0;0;3.61;7.56;62.55;57.75;38.64;32.03;6.21;56.5;0.02;25.0;2.02;50.25;
32;Hauts-de-France;Données consolidées;2024-05-22;17:00;2024-05-22T17:00:00+02:00;4974;182;3154;1935;237;1;0;108;-640;0;0;0;0;3.66;7.56;63.41;57.77;38.9;31.82;4.76;42.78;0.02;25.0;2.17;53.2;
32;Hauts-de-France;Données consolidées;2024-05-22;17:30;2024-05-22T17:30:00+02:00;4926;182;3152;1859;213;1;0;110;-583;0;0;0;0;3.69;7.56;63.99;57.73;37.74;30.57;4.32;38.45;0.02;25.0;2.23;54.19;
32;Hauts-de-France;Données consolidées;2024-05-22;18:00;2024-05-22T18:00:00+02:00;4782;183;3751;1746;238;1;0;111;-1247;0;0;0;0;3.83;7.6;78.44;68.7;36.51;28.71;4.98;42.96;0.02;25.0;2.32;54.68;
32;Hauts-de-France;Données consolidées;2024-05-22;18:30;2024-05-22T18:30:00+02:00;5208;181;4311;1655;179;1;0;113;-1231;0;0;0;0;3.48;7.52;82.78;78.96;31.78;27.21;3.44;32.31;0.02;25.0;2.17;55.67;
32;Hauts-de-France;Données consolidées;2024-05-22;19:00;2024-05-22T19:00:00+02:00;5148;182;4477;1455;119;1;0;111;-1197;0;0;0;0;3.54;7.56;86.97;82.0;28.26;23.92;2.31;21.48;0.02;25.0;2.16;54.68;
32;Hauts-de-France;Données consolidées;2024-05-22;19:30;2024-05-22T19:30:00+02:00;5308;185;4498;1194;90;1;0;109;-776;0;0;0;0;3.49;7.69;84.74;82.38;22.49;19.63;1.7;16.25;0.02;25.0;2.05;53.69;
32;Hauts-de-France;Données consolidées;2024-05-22;20:00;2024-05-22T20:00:00+02:00;5102;187;4512;1095;57;1;0;110;-868;0;0;0;0;3.67;7.77;88.44;82.64;21.46;18.0;1.12;10.29;0.02;25.0;2.16;54.19;
32;Hauts-de-France;Données consolidées;2024-05-22;20:30;2024-05-22T20:30:00+02:00;5001;186;4545;1148;28;1;0;109;-1013;0;0;0;0;3.72;7.73;90.88;83.24;22.96;18.88;0.56;5.05;0.02;25.0;2.18;53.69;
32;Hauts-de-France;Données consolidées;2024-05-22;21:00;2024-05-22T21:00:00+02:00;4873;187;4549;1179;10;1;0;110;-1150;0;0;0;0;3.84;7.77;93.35;83.32;24.19;19.39;0.21;1.81;0.02;25.0;2.26;54.19;
32;Hauts-de-France;Données consolidées;2024-05-22;21:30;2024-05-22T21:30:00+02:00;4820;187;4551;1172;1;1;0;112;-1205;0;0;0;0;3.88;7.77;94.42;83.35;24.32;19.27;0.02;0.18;0.02;25.0;2.32;55.17;
32;Hauts-de-France;Données consolidées;2024-05-22;22:00;2024-05-22T22:00:00+02:00;4683;187;4553;1099;0;1;0;110;-1266;0;0;0;0;3.99;7.77;97.22;83.39;23.47;18.07;0.0;0.0;0.02;25.0;2.35;54.19;
32;Hauts-de-France;Données consolidées;2024-05-22;22:30;2024-05-22T22:30:00+02:00;4964;187;4557;934;0;1;0;110;-814;0;0;0;0;3.77;7.77;91.8;83.46;18.82;15.36;0.0;0.0;0.02;25.0;2.22;54.19;
32;Hauts-de-France;Données consolidées;2024-05-22;23:00;2024-05-22T23:00:00+02:00;4829;188;4562;809;0;1;0;110;-842;0;0;0;0;3.89;7.81;94.47;83.55;16.75;13.3;0.0;0.0;0.02;25.0;2.28;54.19;
32;Hauts-de-France;Données consolidées;2024-05-22;23:30;2024-05-22T23:30:00+02:00;4776;186;4565;759;0;1;0;109;-844;0;0;0;0;3.89;7.73;95.58;83.61;15.89;12.48;0.0;0.0;0.02;25.0;2.28;53.69;
32;Hauts-de-France;Données consolidées;2024-05-23;00:00;2024-05-23T00:00:00+02:00;4698;188;4565;796;0;1;0;102;-954;0;0;0;0;4.0;7.81;97.17;83.61;16.94;13.09;0.0;0.0;0.02;25.0;2.17;50.25;
32;Hauts-de-France;Données consolidées;2024-05-23;00:30;2024-05-23T00:30:00+02:00;4867;185;4520;833;0;1;0;106;-773;0;0;0;0;3.8;7.69;92.87;82.78;17.12;13.7;0.0;0.0;0.02;25.0;2.18;52.22;
32;Hauts-de-France;Données consolidées;2024-05-23;01:00;2024-05-23T01:00:00+02:00;4652;185;4496;905;0;1;0;106;-1038;0;0;0;0;3.98;7.69;96.65;82.34;19.45;14.88;0.0;0.0;0.02;25.0;2.28;52.22;
32;Hauts-de-France;Données consolidées;2024-05-23;01:30;2024-05-23T01:30:00+02:00;4698;186;4501;932;0;1;0;106;-1024;0;0;0;0;3.96;7.73;95.81;82.44;19.84;15.32;0.0;0.0;0.02;25.0;2.26;52.22;
32;Hauts-de-France;Données consolidées;2024-05-23;02:00;2024-05-23T02:00:00+02:00;4685;185;4565;994;0;1;0;106;-1167;0;0;0;0;3.95;7.69;97.44;83.61;21.22;16.34;0.0;0.0;0.02;25.0;2.26;52.22;
32;Hauts-de-France;Données consolidées;2024-05-23;02:30;2024-05-23T02:30:00+02:00;4579;181;4565;996;0;1;0;107;-1264;0;0;0;0;3.95;7.52;99.69;83.61;21.75;16.38;0.0;0.0;0.02;25.0;2.34;52.71;
32;Hauts-de-France;Données consolidées;2024-05-23;03:00;2024-05-23T03:00:00+02:00;4273;181;4564;1012;0;1;0;108;-1591;0;0;0;0;4.24;7.52;106.81;83.59;23.68;16.64;0.0;0.0;0.02;25.0;2.53;53.2;
32;Hauts-de-France;Données consolidées;2024-05-23;03:30;2024-05-23T03:30:00+02:00;4373;181;4565;1052;0;1;0;108;-1537;0;0;0;0;4.14;7.52;104.39;83.61;24.06;17.3;0.0;0.0;0.02;25.0;2.47;53.2;
32;Hauts-de-France;Données consolidées;2024-05-23;04:00;2024-05-23T04:00:00+02:00;4209;180;4562;1057;0;1;0;111;-1702;0;0;0;0;4.28;7.48;108.39;83.55;25.11;17.38;0.0;0.0;0.02;25.0;2.64;54.68;
32;Hauts-de-France;Données consolidées;2024-05-23;04:30;2024-05-23T04:30:00+02:00;4232;181;4559;1107;0;1;0;110;-1727;0;0;0;0;4.28;7.52;107.73;83.5;26.16;18.2;0.0;0.0;0.02;25.0;2.6;54.19;
32;Hauts-de-France;Données consolidées;2024-05-23;05:00;2024-05-23T05:00:00+02:00;4109;182;4556;1117;0;1;0;111;-1863;0;0;0;0;4.43;7.56;110.88;83.44;27.18;18.37;0.0;0.0;0.02;25.0;2.7;54.68;
32;Hauts-de-France;Données consolidées;2024-05-23;05:30;2024-05-23T05:30:00+02:00;4280;181;4554;1071;0;1;0;114;-1639;0;0;0;0;4.23;7.52;106.4;83.41;25.02;17.61;0.0;0.0;0.02;25.0;2.66;56.16;
32;Hauts-de-France;Données consolidées;2024-05-23;06:00;2024-05-23T06:00:00+02:00;4490;181;4551;971;0;1;0;114;-1332;0;0;0;0;4.03;7.52;101.36;83.35;21.63;15.97;0.0;0.0;0.02;25.0;2.54;56.16;
